,UserID,HotelID,Number_Booked,Number_Booked_log
15774,9471450,813077,2,1.69314718055995
15873,9471681,813077,1,1
16438,9474301,813077,1,1
1692,9465178,108999,1,1
4272,9466239,108999,1,1
5882,9466664,108999,1,1
12117,9468430,108999,1,1
15799,9471501,108999,2,1.69314718055995
1699,9465178,110197,2,1.69314718055995
2081,9465625,110197,1,1
4485,9466308,110197,1,1
4944,9466414,110197,1,1
12551,9468430,110197,10,3.30258509299405
13367,9468945,110197,2,1.69314718055995
13469,9468990,110197,1,1
13529,9468999,110197,1,1
13723,9469024,110197,1,1
1710,9465181,109028,1,1
2288,9465793,109028,15,3.70805020110221
3011,9465947,109028,1,1
8352,9467314,109028,1,1
9017,9467532,109028,3,2.09861228866811
9615,9467690,109028,2,1.69314718055995
10369,9468018,109028,1,1
12134,9468430,109028,13,3.56494935746154
13163,9468449,109028,1,1
1725,9465193,109035,1,1
3012,9465947,109035,1,1
3084,9465984,109035,2,1.69314718055995
3886,9466183,109035,1,1
3941,9466202,109035,1,1
4201,9466230,109035,3,2.09861228866811
5427,9466551,109035,1,1
5961,9466691,109035,2,1.69314718055995
6141,9466719,109035,2,1.69314718055995
6656,9466851,109035,1,1
6797,9466877,109035,1,1
7201,9467014,109035,1,1
8247,9467298,109035,1,1
8602,9467386,109035,1,1
8799,9467432,109035,1,1
9229,9467588,109035,1,1
9343,9467615,109035,2,1.69314718055995
9374,9467625,109035,1,1
9443,9467641,109035,1,1
9525,9467664,109035,5,2.6094379124341
9631,9467695,109035,1,1
10113,9467888,109035,1,1
11259,9468265,109035,1,1
11282,9468266,109035,2,1.69314718055995
11554,9468349,109035,1,1
11780,9468421,109035,1,1
11873,9468425,109035,5,2.6094379124341
12140,9468430,109035,59,5.07753744390572
13086,9468437,109035,1,1
13458,9468990,109035,13,3.56494935746154
13679,9469022,109035,3,2.09861228866811
13751,9469027,109035,1,1
13798,9469035,109035,1,1
13870,9469048,109035,1,1
14338,9469151,109035,2,1.69314718055995
14550,9469214,109035,1,1
15130,9469343,109035,1,1
1749,9465243,109048,1,1
5834,9466648,109048,1,1
6208,9466724,109048,1,1
11875,9468425,109048,1,1
12146,9468430,109048,6,2.79175946922805
1750,9465243,109241,1,1
1817,9465320,109241,1,1
2497,9465815,109241,2,1.69314718055995
2761,9465863,109241,1,1
3021,9465947,109241,2,1.69314718055995
3144,9466004,109241,1,1
3576,9466105,109241,1,1
4000,9466209,109241,2,1.69314718055995
4539,9466312,109241,1,1
4848,9466392,109241,1,1
5176,9466473,109241,2,1.69314718055995
5972,9466691,109241,1,1
6055,9466696,109241,2,1.69314718055995
7167,9467012,109241,1,1
7212,9467014,109241,2,1.69314718055995
7363,9467043,109241,1,1
9180,9467582,109241,1,1
9245,9467588,109241,1,1
10308,9468012,109241,1,1
11348,9468301,109241,1,1
11787,9468421,109241,1,1
12248,9468430,109241,77,5.34380542185368
14043,9469085,109241,1,1
14347,9469151,109241,2,1.69314718055995
14616,9469223,109241,1,1
14682,9469237,109241,2,1.69314718055995
15042,9469306,109241,2,1.69314718055995
15139,9469343,109241,1,1
16388,9474046,109241,1,1
1751,9465243,109350,1,1
7576,9467110,109350,1,1
9246,9467588,109350,4,2.38629436111989
11239,9468259,109350,1,1
12297,9468430,109350,8,3.07944154167984
13464,9468990,109350,1,1
13816,9469042,109350,1,1
15406,9470599,109350,1,1
1752,9465243,110001,1,1
2546,9465826,110001,1,1
2773,9465863,110001,1,1
3109,9465997,110001,1,1
3935,9466186,110001,1,1
3949,9466202,110001,1,1
4279,9466239,110001,1,1
4559,9466312,110001,1,1
4660,9466348,110001,1,1
5010,9466428,110001,1,1
5583,9466589,110001,1,1
5987,9466691,110001,2,1.69314718055995
6684,9466851,110001,1,1
7347,9467035,110001,1,1
7696,9467145,110001,1,1
9463,9467649,110001,1,1
9687,9467731,110001,1,1
10017,9467866,110001,1,1
12490,9468430,110001,27,4.29583686600433
14189,9469124,110001,1,1
15052,9469306,110001,1,1
15477,9471149,110001,1,1
15523,9471234,110001,2,1.69314718055995
15545,9471250,110001,1,1
15650,9471379,110001,1,1
1757,9465261,3330,1,1
5716,9466619,3330,1,1
6019,9466692,3330,2,1.69314718055995
6522,9466835,3330,1,1
6542,9466843,3330,8,3.07944154167984
11990,9468430,3330,15,3.70805020110221
14442,9469196,3330,5,2.6094379124341
1769,9465261,110245,1,1
2055,9465599,110245,1,1
2326,9465793,110245,1,1
2550,9465826,110245,1,1
3282,9466046,110245,1,1
6736,9466867,110245,1,1
6770,9466876,110245,1,1
7067,9466990,110245,1,1
7144,9467004,110245,1,1
8434,9467327,110245,3,2.09861228866811
9257,9467588,110245,2,1.69314718055995
11185,9468252,110245,1,1
12573,9468430,110245,8,3.07944154167984
14272,9469143,110245,1,1
15662,9471383,110245,1,1
16165,9473597,110245,2,1.69314718055995
16197,9473704,110245,1,1
16251,9473807,110245,1,1
16267,9473810,110245,1,1
1772,9465261,426866,1,1
2865,9465881,426866,2,1.69314718055995
3635,9466114,426866,2,1.69314718055995
3682,9466127,426866,1,1
3717,9466141,426866,1,1
3924,9466183,426866,1,1
4031,9466209,426866,1,1
4250,9466230,426866,2,1.69314718055995
5034,9466428,426866,2,1.69314718055995
6118,9466710,426866,1,1
6491,9466799,426866,1,1
6540,9466836,426866,2,1.69314718055995
6967,9466954,426866,1,1
7106,9466992,426866,1,1
7717,9467145,426866,2,1.69314718055995
8152,9467255,426866,10,3.30258509299405
8763,9467419,426866,1,1
9274,9467588,426866,1,1
9729,9467733,426866,3,2.09861228866811
10562,9468018,426866,2,1.69314718055995
11302,9468274,426866,2,1.69314718055995
12854,9468430,426866,47,4.85014760171006
14174,9469115,426866,1,1
14280,9469143,426866,1,1
15591,9471258,426866,2,1.69314718055995
16354,9473963,426866,2,1.69314718055995
1776,9465264,779459,1,1
2421,9465800,779459,1,1
2438,9465806,779459,1,1
3124,9465997,779459,1,1
5042,9466428,779459,2,1.69314718055995
9935,9467819,779459,1,1
12976,9468430,779459,2,1.69314718055995
14718,9469237,779459,1,1
1777,9465264,844151,1,1
4809,9466391,844151,2,1.69314718055995
13006,9468430,844151,2,1.69314718055995
13842,9469046,844151,1,1
15008,9469301,844151,1,1
16500,9475018,844151,1,1
1791,9465280,314239,2,1.69314718055995
2349,9465793,314239,1,1
8963,9467503,314239,1,1
11959,9468427,314239,1,1
12812,9468430,314239,46,4.8286413964891
1797,9465291,108098,1,1
2578,9465829,108098,2,1.69314718055995
2657,9465838,108098,1,1
3268,9466046,108098,1,1
3881,9466183,108098,1,1
4193,9466230,108098,1,1
4520,9466312,108098,1,1
4632,9466341,108098,1,1
5615,9466595,108098,1,1
5700,9466610,108098,1,1
5832,9466648,108098,1,1
6047,9466696,108098,1,1
7160,9467012,108098,1,1
7199,9467014,108098,1,1
7260,9467020,108098,1,1
7640,9467143,108098,2,1.69314718055995
8043,9467255,108098,3,2.09861228866811
8193,9467273,108098,1,1
8215,9467277,108098,1,1
8348,9467314,108098,2,1.69314718055995
8813,9467437,108098,1,1
9010,9467532,108098,1,1
9078,9467543,108098,6,2.79175946922805
9151,9467573,108098,1,1
9175,9467582,108098,1,1
9558,9467674,108098,8,3.07944154167984
9575,9467677,108098,1,1
9708,9467733,108098,1,1
9899,9467819,108098,1,1
10196,9467899,108098,1,1
10354,9468018,108098,1,1
11448,9468334,108098,2,1.69314718055995
11861,9468425,108098,1,1
12092,9468430,108098,115,5.74493212836325
13119,9468442,108098,1,1
14654,9469230,108098,1,1
15257,9469520,108098,1,1
15562,9471258,108098,1,1
16364,9473979,108098,1,1
1801,9465295,79850,2,1.69314718055995
6788,9466877,79850,1,1
9206,9467588,79850,1,1
9501,9467662,79850,1,1
9781,9467753,79850,1,1
10620,9468021,79850,1,1
12021,9468430,79850,2,1.69314718055995
1820,9465320,109826,1,1
2410,9465800,109826,1,1
3946,9466202,109826,2,1.69314718055995
4554,9466312,109826,2,1.69314718055995
5184,9466473,109826,1,1
5896,9466664,109826,1,1
5984,9466691,109826,1,1
7475,9467090,109826,1,1
7939,9467214,109826,1,1
8446,9467330,109826,4,2.38629436111989
9460,9467649,109826,1,1
9913,9467819,109826,1,1
9983,9467849,109826,1,1
10895,9468137,109826,3,2.09861228866811
11356,9468301,109826,2,1.69314718055995
11507,9468341,109826,1,1
11571,9468349,109826,1,1
11634,9468360,109826,2,1.69314718055995
12449,9468430,109826,44,4.78418963391826
13360,9468938,109826,2,1.69314718055995
13571,9469009,109826,3,2.09861228866811
13643,9469016,109826,1,1
13722,9469024,109826,2,1.69314718055995
14173,9469115,109826,1,1
14188,9469124,109826,1,1
15050,9469306,109826,1,1
15625,9471348,109826,2,1.69314718055995
16006,9472361,109826,1,1
1826,9465327,3335,2,1.69314718055995
2723,9465863,3335,2,1.69314718055995
5734,9466622,3335,1,1
6340,9466764,3335,1,1
9296,9467600,3335,1,1
9418,9467636,3335,1,1
11165,9468252,3335,1,1
11992,9468430,3335,10,3.30258509299405
13265,9468465,3335,2,1.69314718055995
13445,9468990,3335,3,2.09861228866811
13701,9469024,3335,1,1
14398,9469167,3335,2,1.69314718055995
1838,9465353,109089,1,1
3987,9466209,109089,1,1
4204,9466230,109089,1,1
5364,9466515,109089,2,1.69314718055995
6398,9466787,109089,1,1
7443,9467073,109089,1,1
7573,9467110,109089,3,2.09861228866811
9084,9467543,109089,1,1
9234,9467588,109089,3,2.09861228866811
9375,9467625,109089,12,3.484906649788
9398,9467630,109089,1,1
9563,9467674,109089,1,1
9633,9467695,109089,4,2.38629436111989
9968,9467843,109089,1,1
10114,9467888,109089,1,1
10675,9468050,109089,5,2.6094379124341
11036,9468210,109089,1,1
11878,9468425,109089,1,1
12165,9468430,109089,19,3.94443897916644
13411,9468969,109089,1,1
14076,9469091,109089,1,1
14650,9469229,109089,1,1
1841,9465353,110414,1,1
5605,9466594,110414,3,2.09861228866811
6914,9466925,110414,1,1
10496,9468018,110414,1,1
11360,9468301,110414,2,1.69314718055995
12587,9468430,110414,9,3.19722457733622
1852,9465365,845671,1,1
3258,9466042,845671,2,1.69314718055995
6968,9466954,845671,1,1
7345,9467034,845671,4,2.38629436111989
10593,9468018,845671,1,1
13008,9468430,845671,6,2.79175946922805
15776,9471450,845671,1,1
16355,9473963,845671,1,1
1854,9465369,110231,1,1
2549,9465826,110231,1,1
2779,9465863,110231,2,1.69314718055995
3114,9465997,110231,3,2.09861228866811
3441,9466068,110231,1,1
3796,9466162,110231,4,2.38629436111989
4145,9466225,110231,1,1
4230,9466230,110231,1,1
5062,9466435,110231,1,1
5676,9466602,110231,1,1
6537,9466836,110231,4,2.38629436111989
7278,9467020,110231,1,1
7293,9467024,110231,1,1
7555,9467109,110231,3,2.09861228866811
7657,9467143,110231,1,1
7702,9467145,110231,1,1
9040,9467532,110231,2,1.69314718055995
9094,9467543,110231,1,1
9644,9467695,110231,2,1.69314718055995
10171,9467898,110231,2,1.69314718055995
10233,9467911,110231,1,1
10257,9467954,110231,2,1.69314718055995
10278,9467983,110231,1,1
10925,9468160,110231,2,1.69314718055995
11131,9468230,110231,1,1
11404,9468317,110231,2,1.69314718055995
11717,9468381,110231,1,1
11904,9468425,110231,3,2.09861228866811
12567,9468430,110231,82,5.40671924726425
13767,9469027,110231,2,1.69314718055995
14026,9469081,110231,1,1
14359,9469151,110231,1,1
14814,9469256,110231,1,1
14853,9469263,110231,1,1
15096,9469321,110231,1,1
15302,9469544,110231,1,1
15503,9471233,110231,1,1
1948,9465500,1726,1,1
2148,9465709,1726,1,1
2439,9465809,1726,2,1.69314718055995
5876,9466664,1726,1,1
7863,9467197,1726,1,1
8999,9467532,1726,1,1
10322,9468018,1726,1,1
10900,9468139,1726,1,1
11977,9468430,1726,2,1.69314718055995
1951,9465500,744494,1,1
1964,9465540,744494,1,1
2167,9465751,744494,3,2.09861228866811
2420,9465800,744494,1,1
4262,9466235,744494,1,1
12961,9468430,744494,4,2.38629436111989
13998,9469075,744494,1,1
16465,9474529,744494,1,1
1957,9465527,110193,1,1
5014,9466428,110193,1,1
5186,9466473,110193,1,1
5920,9466676,110193,1,1
6894,9466918,110193,2,1.69314718055995
7699,9467145,110193,1,1
8205,9467273,110193,1,1
9051,9467534,110193,1,1
10117,9467888,110193,1,1
10232,9467911,110193,11,3.39789527279837
12550,9468430,110193,9,3.19722457733622
14159,9469114,110193,1,1
16429,9474301,110193,1,1
16511,9475315,110193,1,1
1976,9465568,109254,1,1
2595,9465829,109254,1,1
8090,9467255,109254,1,1
8363,9467314,109254,6,2.79175946922805
12256,9468430,109254,5,2.6094379124341
2001,9465577,109223,1,1
2207,9465766,109223,1,1
2535,9465826,109223,1,1
3763,9466150,109223,3,2.09861228866811
3997,9466209,109223,1,1
4637,9466341,109223,1,1
6875,9466914,109223,2,1.69314718055995
8426,9467327,109223,3,2.09861228866811
9243,9467588,109223,1,1
10728,9468057,109223,1,1
11265,9468265,109223,1,1
12236,9468430,109223,37,4.61091791264422
13521,9468999,109223,1,1
14557,9469214,109223,1,1
16033,9472365,109223,1,1
2003,9465577,109331,1,1
3379,9466060,109331,1,1
3897,9466183,109331,1,1
4541,9466312,109331,1,1
4851,9466392,109331,1,1
5974,9466691,109331,1,1
6252,9466730,109331,2,1.69314718055995
10862,9468128,109331,1,1
11329,9468299,109331,3,2.09861228866811
11727,9468396,109331,1,1
12292,9468430,109331,33,4.49650756146648
13715,9469024,109331,1,1
15332,9469654,109331,2,1.69314718055995
2009,9465577,110028,1,1
2547,9465826,110028,2,1.69314718055995
2666,9465838,110028,1,1
3650,9466121,110028,1,1
6111,9466710,110028,1,1
8429,9467327,110028,1,1
10018,9467866,110028,2,1.69314718055995
10164,9467898,110028,1,1
10475,9468018,110028,4,2.38629436111989
12498,9468430,110028,2,1.69314718055995
13420,9468975,110028,1,1
2014,9465577,990064,1,1
2376,9465793,990064,1,1
8619,9467392,990064,1,1
10081,9467866,990064,4,2.38629436111989
13866,9469047,990064,1,1
15389,9470489,990064,1,1
2018,9465578,110183,1,1
2608,9465829,110183,1,1
3254,9466042,110183,1,1
3769,9466150,110183,1,1
4562,9466312,110183,1,1
6301,9466746,110183,1,1
6320,9466751,110183,1,1
7225,9467014,110183,1,1
7760,9467156,110183,1,1
7941,9467214,110183,1,1
8225,9467277,110183,2,1.69314718055995
11900,9468425,110183,3,2.09861228866811
12549,9468430,110183,16,3.77258872223978
15580,9471258,110183,1,1
2026,9465584,109578,1,1
7846,9467188,109578,1,1
8103,9467255,109578,1,1
8962,9467503,109578,1,1
10440,9468018,109578,1,1
10734,9468057,109578,1,1
12372,9468430,109578,20,3.99573227355399
2042,9465592,109226,1,1
4847,9466392,109226,1,1
5345,9466508,109226,2,1.69314718055995
5931,9466684,109226,1,1
7451,9467073,109226,1,1
12239,9468430,109226,34,4.52636052461616
13924,9469060,109226,5,2.6094379124341
14899,9469278,109226,1,1
2054,9465599,110199,1,1
7102,9466992,110199,1,1
7553,9467109,110199,1,1
8378,9467314,110199,1,1
12552,9468430,110199,8,3.07944154167984
15018,9469303,110199,1,1
15688,9471432,110199,1,1
2057,9465599,198751,3,2.09861228866811
4103,9466223,198751,1,1
8687,9467398,198751,1,1
11580,9468349,198751,1,1
12666,9468430,198751,2,1.69314718055995
16086,9472839,198751,2,1.69314718055995
16253,9473807,198751,4,2.38629436111989
16494,9474974,198751,5,2.6094379124341
2063,9465599,861886,3,2.09861228866811
2373,9465793,861886,26,4.25809653802148
3820,9466164,861886,1,1
7732,9467152,861886,1,1
10075,9467866,861886,19,3.94443897916644
10263,9467957,861886,1,1
11447,9468333,861886,1,1
11458,9468334,861886,1,1
13011,9468430,861886,192,6.25749537202778
13217,9468449,861886,1,1
15068,9469306,861886,3,2.09861228866811
2079,9465625,109529,1,1
4656,9466348,109529,1,1
10157,9467898,109529,1,1
10431,9468018,109529,2,1.69314718055995
10628,9468026,109529,2,1.69314718055995
11517,9468344,109529,1,1
12344,9468430,109529,7,2.94591014905531
2084,9465625,112858,1,1
2224,9465768,112858,2,1.69314718055995
3115,9465997,112858,2,1.69314718055995
8208,9467273,112858,1,1
9186,9467582,112858,1,1
12620,9468430,112858,24,4.17805383034795
13997,9469075,112858,1,1
15321,9469606,112858,1,1
16372,9473988,112858,1,1
2095,9465644,109551,1,1
2309,9465793,109551,2,1.69314718055995
10436,9468018,109551,1,1
12355,9468430,109551,97,5.57471097850338
13071,9468432,109551,2,1.69314718055995
14558,9469214,109551,1,1
2120,9465667,110250,1,1
2980,9465928,110250,1,1
4391,9466278,110250,1,1
4971,9466422,110250,1,1
6234,9466726,110250,1,1
6368,9466774,110250,1,1
7703,9467145,110250,1,1
8380,9467314,110250,1,1
9113,9467545,110250,1,1
9855,9467780,110250,3,2.09861228866811
12575,9468430,110250,10,3.30258509299405
13249,9468455,110250,1,1
14531,9469213,110250,1,1
15264,9469532,110250,1,1
2123,9465667,314276,1,1
3923,9466183,314276,1,1
6424,9466787,314276,1,1
7342,9467034,314276,1,1
7471,9467078,314276,1,1
12813,9468430,314276,6,2.79175946922805
15731,9471438,314276,1,1
16139,9473154,314276,1,1
2124,9465667,1009523,1,1
4448,9466297,1009523,1,1
6708,9466851,1009523,1,1
8520,9467345,1009523,1,1
13048,9468430,1009523,1,1
13316,9468476,1009523,1,1
13629,9469013,1009523,1,1
14860,9469263,1009523,1,1
2156,9465726,198789,1,1
2197,9465762,198789,1,1
4741,9466371,198789,2,1.69314718055995
5249,9466488,198789,1,1
5419,9466549,198789,1,1
5538,9466565,198789,3,2.09861228866811
5710,9466615,198789,2,1.69314718055995
5847,9466648,198789,2,1.69314718055995
6003,9466691,198789,1,1
6775,9466876,198789,5,2.6094379124341
7340,9467034,198789,1,1
7410,9467063,198789,1,1
8437,9467327,198789,2,1.69314718055995
9691,9467731,198789,2,1.69314718055995
10520,9468018,198789,2,1.69314718055995
10807,9468107,198789,1,1
11361,9468301,198789,4,2.38629436111989
11452,9468334,198789,1,1
11812,9468421,198789,1,1
12670,9468430,198789,60,5.0943445622221
13194,9468449,198789,1,1
14275,9469143,198789,1,1
14823,9469258,198789,1,1
14994,9469301,198789,1,1
15505,9471233,198789,1,1
2188,9465762,109220,1,1
3589,9466106,109220,1,1
3762,9466150,109220,3,2.09861228866811
4217,9466230,109220,1,1
4603,9466325,109220,1,1
6406,9466787,109220,2,1.69314718055995
8201,9467273,109220,1,1
8425,9467327,109220,1,1
8680,9467398,109220,1,1
9109,9467545,109220,1,1
10961,9468173,109220,3,2.09861228866811
12235,9468430,109220,37,4.61091791264422
13176,9468449,109220,1,1
13853,9469047,109220,1,1
14231,9469139,109220,1,1
14680,9469237,109220,3,2.09861228866811
15041,9469306,109220,1,1
15461,9470996,109220,2,1.69314718055995
2196,9465762,139005,1,1
8138,9467255,139005,1,1
9266,9467588,139005,12,3.484906649788
10506,9468018,139005,1,1
10743,9468057,139005,3,2.09861228866811
11955,9468427,139005,1,1
12631,9468430,139005,4,2.38629436111989
2198,9465762,319393,1,1
5031,9466428,319393,1,1
6697,9466851,319393,1,1
9273,9467588,319393,2,1.69314718055995
12819,9468430,319393,4,2.38629436111989
13822,9469042,319393,1,1
2246,9465782,198848,1,1
3538,9466103,198848,1,1
5251,9466488,198848,1,1
7234,9467014,198848,1,1
12676,9468430,198848,1,1
2268,9465793,9945,26,4.25809653802148
3869,9466183,9945,1,1
4063,9466220,9945,1,1
4269,9466239,9945,2,1.69314718055995
7005,9466978,9945,1,1
7353,9467043,9945,1,1
7631,9467143,9945,1,1
8571,9467383,9945,1,1
9002,9467532,9945,1,1
9319,9467607,9945,1,1
10700,9468057,9945,1,1
11467,9468337,9945,2,1.69314718055995
11762,9468421,9945,1,1
11830,9468422,9945,1,1
11933,9468427,9945,1,1
12003,9468430,9945,39,4.66356164612965
14988,9469301,9945,1,1
2295,9465793,109125,1,1
5286,9466493,109125,4,2.38629436111989
8356,9467314,109125,1,1
10006,9467866,109125,1,1
10384,9468018,109125,2,1.69314718055995
10889,9468137,109125,2,1.69314718055995
12184,9468430,109125,1,1
2321,9465793,110105,16,3.77258872223978
7276,9467020,110105,1,1
7580,9467110,110105,1,1
10485,9468018,110105,1,1
12524,9468430,110105,57,5.04305126783455
15437,9470902,110105,1,1
2323,9465793,110132,1,1
4228,9466230,110132,1,1
6687,9466851,110132,1,1
8549,9467364,110132,1,1
12532,9468430,110132,7,2.94591014905531
14310,9469149,110132,1,1
2328,9465793,112733,4,2.38629436111989
2414,9465800,112733,1,1
2817,9465873,112733,1,1
3912,9466183,112733,1,1
5019,9466428,112733,3,2.09861228866811
5496,9466557,112733,1,1
6236,9466726,112733,2,1.69314718055995
6737,9466867,112733,1,1
7229,9467014,112733,1,1
7707,9467145,112733,1,1
9647,9467695,112733,1,1
10022,9467866,112733,5,2.6094379124341
12603,9468430,112733,21,4.04452243772342
13934,9469060,112733,1,1
16083,9472839,112733,1,1
2354,9465793,435707,7,2.94591014905531
8448,9467330,435707,1,1
10046,9467866,435707,3,2.09861228866811
11961,9468427,435707,5,2.6094379124341
12864,9468430,435707,21,4.04452243772342
15080,9469309,435707,1,1
15612,9471335,435707,1,1
2356,9465793,489189,5,2.6094379124341
4751,9466371,489189,1,1
10048,9467866,489189,2,1.69314718055995
12895,9468430,489189,3,2.09861228866811
15950,9472171,489189,1,1
2364,9465793,766861,10,3.30258509299405
2396,9465799,766861,2,1.69314718055995
2558,9465826,766861,1,1
3123,9465997,766861,1,1
10064,9467866,766861,5,2.6094379124341
11376,9468301,766861,2,1.69314718055995
13212,9468449,766861,10,3.30258509299405
14768,9469242,766861,1,1
15003,9469301,766861,1,1
15083,9469309,766861,1,1
15462,9470996,766861,1,1
2375,9465793,962343,1,1
10079,9467866,962343,13,3.56494935746154
11096,9468214,962343,1,1
13034,9468430,962343,1,1
13423,9468975,962343,1,1
15512,9471233,962343,1,1
2391,9465799,199134,1,1
2679,9465847,199134,1,1
4743,9466371,199134,1,1
5628,9466595,199134,1,1
6423,9466787,199134,3,2.09861228866811
6778,9466876,199134,6,2.79175946922805
12698,9468430,199134,1,1
2405,9465800,109095,1,1
2822,9465876,109095,1,1
6463,9466799,109095,2,1.69314718055995
7647,9467143,109095,1,1
9235,9467588,109095,1,1
12169,9468430,109095,28,4.3322045101752
13977,9469069,109095,1,1
14020,9469081,109095,1,1
14673,9469237,109095,1,1
15680,9471432,109095,1,1
15959,9472250,109095,1,1
2422,9465800,919903,1,1
6884,9466914,919903,1,1
7040,9466985,919903,12,3.484906649788
7780,9467157,919903,1,1
13024,9468430,919903,6,2.79175946922805
15668,9471383,919903,1,1
2437,9465806,771498,1,1
9933,9467819,771498,1,1
12972,9468430,771498,1,1
14290,9469144,771498,1,1
14980,9469295,771498,1,1
2458,9465809,386381,1,1
6729,9466863,386381,1,1
7790,9467162,386381,1,1
8805,9467432,386381,1,1
9304,9467600,386381,1,1
11521,9468344,386381,2,1.69314718055995
12839,9468430,386381,1,1
2466,9465810,109001,1,1
5321,9466507,109001,1,1
7093,9466992,109001,1,1
9080,9467543,109001,4,2.38629436111989
9507,9467662,109001,1,1
9576,9467677,109001,1,1
11869,9468425,109001,1,1
12119,9468430,109001,10,3.30258509299405
2483,9465815,93183,1,1
2869,9465883,93183,3,2.09861228866811
8344,9467314,93183,1,1
12067,9468430,93183,10,3.30258509299405
14072,9469091,93183,1,1
2513,9465815,804807,1,1
5160,9466471,804807,1,1
10073,9467866,804807,1,1
14291,9469144,804807,1,1
16161,9473318,804807,1,1
16437,9474301,804807,1,1
2526,9465826,109046,1,1
3313,9466055,109046,1,1
3800,9466163,109046,2,1.69314718055995
3985,9466209,109046,2,1.69314718055995
6142,9466719,109046,1,1
6657,9466851,109046,1,1
9062,9467535,109046,1,1
10274,9467983,109046,1,1
11035,9468210,109046,1,1
12144,9468430,109046,7,2.94591014905531
2540,9465826,109385,1,1
3529,9466103,109385,1,1
5229,9466488,109385,1,1
12313,9468430,109385,11,3.39789527279837
14687,9469237,109385,1,1
2543,9465826,109685,1,1
3280,9466046,109685,1,1
4365,9466270,109685,2,1.69314718055995
8307,9467304,109685,1,1
12413,9468430,109685,12,3.484906649788
15352,9470061,109685,1,1
2557,9465826,739485,1,1
5159,9466471,739485,1,1
6857,9466907,739485,2,1.69314718055995
8160,9467255,739485,1,1
8518,9467345,739485,1,1
10875,9468128,739485,1,1
12959,9468430,739485,1,1
16436,9474301,739485,1,1
2691,9465860,109163,1,1
3990,9466209,109163,1,1
4045,9466213,109163,1,1
6526,9466835,109163,1,1
12203,9468430,109163,16,3.77258872223978
14153,9469114,109163,1,1
2770,9465863,109824,1,1
5237,9466488,109824,1,1
5933,9466684,109824,1,1
7222,9467014,109824,1,1
12448,9468430,109824,19,3.94443897916644
14694,9469237,109824,1,1
15200,9469403,109824,1,1
15299,9469544,109824,2,1.69314718055995
2823,9465876,109165,1,1
3229,9466038,109165,1,1
4842,9466392,109165,1,1
7446,9467073,109165,1,1
12205,9468430,109165,1,1
15339,9469760,109165,2,1.69314718055995
2834,9465881,7635,1,1
3097,9465997,7635,1,1
3567,9466105,7635,1,1
3967,9466209,7635,2,1.69314718055995
4173,9466230,7635,6,2.79175946922805
4377,9466278,7635,1,1
4920,9466411,7635,2,1.69314718055995
6387,9466787,7635,2,1.69314718055995
7004,9466978,7635,4,2.38629436111989
7865,9467197,7635,1,1
9365,9467625,7635,1,1
9569,9467677,7635,1,1
9840,9467780,7635,2,1.69314718055995
10206,9467909,7635,1,1
11247,9468265,7635,2,1.69314718055995
11842,9468425,7635,1,1
12002,9468430,7635,84,5.43081679884331
13079,9468434,7635,1,1
13666,9469022,7635,1,1
13807,9469042,7635,1,1
13882,9469054,7635,2,1.69314718055995
15468,9471137,7635,3,2.09861228866811
16360,9473978,7635,1,1
2883,9465891,110243,1,1
3255,9466042,110243,1,1
4014,9466209,110243,1,1
4680,9466358,110243,1,1
7103,9466992,110243,1,1
7921,9467204,110243,1,1
12572,9468430,110243,21,4.04452243772342
15546,9471250,110243,1,1
16174,9473605,110243,1,1
2903,9465904,7590,1,1
5736,9466622,7590,1,1
5753,9466625,7590,1,1
10287,9468004,7590,1,1
12001,9468430,7590,4,2.38629436111989
2911,9465913,103388,2,1.69314718055995
3573,9466105,103388,1,1
3979,9466209,103388,1,1
6456,9466799,103388,1,1
9104,9467545,103388,3,2.09861228866811
9812,9467769,103388,1,1
12089,9468430,103388,5,2.6094379124341
15641,9471376,103388,1,1
2914,9465913,110385,1,1
4016,9466209,110385,3,2.09861228866811
4234,9466230,110385,1,1
8126,9467255,110385,1,1
9260,9467588,110385,1,1
10247,9467935,110385,1,1
10689,9468050,110385,1,1
10944,9468163,110385,1,1
12586,9468430,110385,16,3.77258872223978
13297,9468465,110385,1,1
13769,9469027,110385,1,1
14047,9469085,110385,1,1
15877,9471684,110385,1,1
2927,9465921,109031,2,1.69314718055995
5673,9466602,109031,2,1.69314718055995
7139,9467004,109031,1,1
9106,9467545,109031,1,1
9227,9467588,109031,1,1
10298,9468009,109031,1,1
10307,9468012,109031,1,1
11553,9468349,109031,1,1
12136,9468430,109031,13,3.56494935746154
13914,9469060,109031,1,1
15643,9471376,109031,1,1
15679,9471432,109031,1,1
16453,9474500,109031,1,1
2935,9465921,110177,1,1
3262,9466045,110177,2,1.69314718055995
4011,9466209,110177,1,1
5727,9466619,110177,1,1
8755,9467419,110177,1,1
12546,9468430,110177,5,2.6094379124341
2936,9465921,110660,1,1
4566,9466312,110660,1,1
7942,9467214,110660,2,1.69314718055995
8129,9467255,110660,1,1
8385,9467314,110660,1,1
9185,9467582,110660,1,1
12598,9468430,110660,33,4.49650756146648
15826,9471592,110660,3,2.09861228866811
2962,9465928,108001,4,2.38629436111989
3066,9465978,108001,1,1
4192,9466230,108001,1,1
4383,9466278,108001,2,1.69314718055995
5121,9466471,108001,1,1
