,BookingID,UserID,ProviderID,HotelID,BookingDate,HotelType,HotelRank,Days_Since_Booked,Month
83719,51368,9468430,1,713303,2022-03-17 14:56:40,2,5,343,3
83725,51499,9466843,1,713303,2022-03-19 19:41:29,2,5,341,3
83727,51500,9466843,1,713303,2022-03-19 19:56:39,2,5,341,3
83728,51605,9470800,1,713303,2022-03-23 16:31:53,2,5,337,3
83729,53697,9468430,1,713303,2022-04-18 14:04:59,2,5,311,4
83735,54611,9469263,1,713303,2022-04-30 10:43:12,2,5,299,4
83736,54656,9468430,1,713303,2022-05-01 11:17:00,2,5,298,5
83738,54966,9464152,1,713303,2022-05-06 09:04:02,2,5,293,5
83739,55602,9468430,1,713303,2022-05-17 16:39:26,2,5,282,5
83740,60834,9468099,1,713303,2022-07-12 10:55:37,2,5,226,7
83741,61992,9468430,1,713303,2022-07-24 10:40:41,2,5,214,7
83742,64910,9468430,1,713303,2022-08-25 14:52:00,2,5,182,8
83750,66208,9466094,1,713303,2022-09-09 10:50:03,2,5,167,9
83752,72714,9469100,1,713303,2022-11-13 22:17:22,2,5,101,11
83754,50059,9468430,1,109177,2022-02-22 12:56:59,1,5,366,2
83756,50167,9464879,1,103236,2022-02-23 10:20:10,1,5,365,2
83757,50446,9466183,1,103236,2022-02-26 10:40:39,1,5,362,2
83758,50469,9469213,1,103236,2022-02-26 14:31:52,1,5,362,2
83759,50472,9466183,1,103236,2022-02-26 15:09:20,1,5,362,2
83760,53627,9468430,1,103236,2022-04-17 19:13:54,1,5,312,4
83761,53711,9468430,1,103236,2022-04-18 15:02:01,1,5,311,4
83762,67026,9468430,1,103236,2022-09-16 14:41:24,1,5,160,9
83763,67809,9468990,1,103236,2022-09-26 14:43:40,1,5,150,9
83764,68154,9467027,1,103236,2022-09-29 10:32:52,1,5,147,9
83765,68373,9466851,1,103236,2022-09-30 21:22:29,1,5,145,9
83766,69572,9467027,1,103236,2022-10-13 10:13:31,1,5,133,10
83767,71460,9468430,1,103236,2022-11-02 09:48:57,1,5,113,11
83768,71462,9468430,1,103236,2022-11-02 10:06:43,1,5,113,11
83769,71463,9468430,1,103236,2022-11-02 10:11:04,1,5,113,11
83770,50217,9466235,2,199113,2022-02-23 14:50:43,1,4,365,2
83771,50265,9466235,2,199113,2022-02-23 18:19:42,1,4,365,2
83775,50339,9469404,1,1654,2022-02-24 16:04:17,1,3,364,2
83776,50706,9469321,1,1654,2022-03-03 16:00:29,1,3,357,3
83777,50786,9471503,1,1654,2022-03-05 10:28:24,1,3,355,3
83778,56989,9468018,1,1654,2022-06-03 15:33:52,1,3,265,6
83779,50343,9471250,1,88897,2022-02-24 16:17:14,1,4,364,2
83781,50545,9471250,1,88897,2022-02-28 16:05:38,1,4,360,2
83782,50481,9468430,2,198790,2022-02-26 16:25:57,1,5,362,2
83783,51823,9465928,2,198790,2022-03-28 18:45:37,1,5,332,3
83784,51914,9468430,2,198790,2022-03-29 19:12:12,1,5,331,3
83788,52731,9468430,2,198790,2022-04-08 14:14:30,1,5,321,4
83793,52772,9464832,2,198790,2022-04-08 17:03:46,1,5,321,4
83794,52774,9464832,2,198790,2022-04-08 17:11:25,1,5,321,4
83795,52845,9466038,2,198790,2022-04-09 16:45:05,1,5,320,4
83798,52854,9466038,2,198790,2022-04-09 19:09:23,1,5,320,4
83801,53095,9468430,2,198790,2022-04-13 07:49:46,1,5,316,4
83802,53182,9467419,2,198790,2022-04-13 15:40:12,1,5,316,4
83803,53265,9468430,2,198790,2022-04-14 12:34:00,1,5,315,4
83807,53266,9467419,2,198790,2022-04-14 12:39:01,1,5,315,4
83809,53273,9468430,2,198790,2022-04-14 12:46:58,1,5,315,4
83811,53328,9465826,2,198790,2022-04-14 17:00:15,1,5,315,4
83812,53406,9465826,2,198790,2022-04-15 12:05:46,1,5,314,4
83813,53407,9468430,2,198790,2022-04-15 12:19:01,1,5,314,4
83815,53533,9467649,2,198790,2022-04-16 14:22:49,1,5,313,4
83816,53535,9467649,2,198790,2022-04-16 14:37:09,1,5,313,4
83817,53571,9467649,2,198790,2022-04-16 19:49:34,1,5,313,4
83818,53818,9468430,2,198790,2022-04-19 11:11:10,1,5,310,4
83819,54063,9460188,2,198790,2022-04-21 14:21:15,1,5,308,4
83820,54076,9468430,2,198790,2022-04-21 15:14:16,1,5,308,4
83821,54129,9468430,2,198790,2022-04-22 14:16:17,1,5,307,4
83822,54213,9468349,2,198790,2022-04-23 15:28:23,1,5,306,4
83823,54339,9460188,2,198790,2022-04-25 18:11:26,1,5,304,4
83828,54423,9468430,2,198790,2022-04-27 13:20:09,1,5,302,4
83829,54603,9466202,2,198790,2022-04-30 00:05:00,1,5,299,4
83830,54604,9468430,2,198790,2022-04-30 00:11:55,1,5,299,4
83832,54635,9468430,2,198790,2022-04-30 17:03:33,1,5,299,4
83833,54689,9468430,2,198790,2022-05-02 14:42:00,1,5,297,5
83835,54743,9468430,2,198790,2022-05-03 14:26:34,1,5,296,5
83836,54744,9468430,2,198790,2022-05-03 14:31:24,1,5,296,5
83838,54771,9468430,2,198790,2022-05-03 16:29:18,1,5,296,5
83839,54891,9468430,2,198790,2022-05-05 12:45:43,1,5,294,5
83840,55075,9468018,2,198790,2022-05-07 13:20:58,1,5,292,5
83848,55112,9467419,2,198790,2022-05-08 16:16:45,1,5,291,5
83851,55141,9468430,2,198790,2022-05-09 19:48:07,1,5,290,5
83857,55152,9466202,2,198790,2022-05-10 12:41:56,1,5,289,5
83858,55449,9468430,2,198790,2022-05-14 12:31:15,1,5,285,5
83859,55698,9468430,2,198790,2022-05-18 17:46:50,1,5,281,5
83863,55707,9468430,2,198790,2022-05-18 19:08:48,1,5,281,5
83869,55844,9468018,2,198790,2022-05-20 12:52:26,1,5,279,5
83870,56067,9466595,2,198790,2022-05-24 10:55:24,1,5,275,5
83871,56180,9468430,2,198790,2022-05-25 14:32:57,1,5,274,5
83876,56255,9468430,2,198790,2022-05-26 12:24:59,1,5,273,5
83877,56287,9466471,2,198790,2022-05-26 15:39:43,1,5,273,5
83879,56316,9469543,2,198790,2022-05-26 20:48:12,1,5,273,5
83880,56409,9469151,2,198790,2022-05-28 13:55:26,1,5,271,5
83881,56445,9468018,2,198790,2022-05-29 12:50:16,1,5,270,5
83882,56473,9468430,2,198790,2022-05-30 10:59:34,1,5,269,5
83892,56551,9468430,2,198790,2022-05-31 09:00:27,1,5,268,5
83898,56553,9466507,2,198790,2022-05-31 09:21:25,1,5,268,5
83901,56554,9466507,2,198790,2022-05-31 09:26:04,1,5,268,5
83904,56559,9466507,2,198790,2022-05-31 09:44:27,1,5,268,5
83907,56560,9466507,2,198790,2022-05-31 09:49:15,1,5,268,5
83911,56673,9472361,2,198790,2022-06-01 12:02:44,1,5,267,6
83915,57153,9470489,2,198790,2022-06-06 15:31:12,1,5,262,6
83919,57338,9468128,2,198790,2022-06-08 12:35:02,1,5,260,6
83920,57384,9464710,2,198790,2022-06-08 16:18:29,1,5,260,6
83923,57504,9466032,2,198790,2022-06-09 15:30:15,1,5,259,6
83924,57545,9468430,2,198790,2022-06-09 21:35:43,1,5,258,6
83927,58069,9465947,2,198790,2022-06-14 15:27:35,1,5,254,6
83928,58104,9472361,2,198790,2022-06-14 18:21:41,1,5,254,6
83931,58118,9469098,2,198790,2022-06-15 01:43:08,1,5,253,6
83936,58306,9468430,2,198790,2022-06-16 11:11:06,1,5,252,6
83938,58381,9472361,2,198790,2022-06-16 18:21:12,1,5,252,6
83939,58392,9468430,2,198790,2022-06-17 08:07:03,1,5,251,6
83941,58585,9469654,2,198790,2022-06-18 14:15:41,1,5,250,6
83944,58591,9469654,2,198790,2022-06-18 14:46:35,1,5,250,6
83947,58598,9467877,2,198790,2022-06-18 16:33:12,1,5,250,6
83951,58599,9467877,2,198790,2022-06-18 16:46:51,1,5,250,6
83954,58635,9469654,2,198790,2022-06-19 10:32:36,1,5,249,6
83957,58637,9469654,2,198790,2022-06-19 11:49:18,1,5,249,6
83960,58655,9468018,2,198790,2022-06-19 17:18:25,1,5,249,6
83961,58787,9468430,2,198790,2022-06-20 17:15:41,1,5,248,6
83962,59039,9466471,2,198790,2022-06-22 14:29:10,1,5,246,6
83963,59046,9468430,2,198790,2022-06-22 15:14:41,1,5,246,6
83967,59175,9468430,2,198790,2022-06-23 15:13:03,1,5,245,6
83975,59391,9468430,2,198790,2022-06-25 13:58:23,1,5,243,6
83979,59483,9468430,2,198790,2022-06-27 15:45:24,1,5,241,6
83980,59566,9468999,2,198790,2022-06-28 13:17:38,1,5,240,6
83982,59642,9468430,2,198790,2022-06-29 07:03:31,1,5,239,6
83986,59660,9460188,2,198790,2022-06-29 10:10:54,1,5,239,6
83989,59662,9468018,2,198790,2022-06-29 10:21:25,1,5,239,6
83992,59684,9465800,2,198790,2022-06-29 12:36:19,1,5,239,6
84002,59741,9469012,2,198790,2022-06-29 16:01:53,1,5,239,6
84006,59892,9466876,2,198790,2022-07-01 10:50:01,1,5,237,7
84009,59904,9467419,2,198790,2022-07-01 13:03:53,1,5,237,7
84012,59946,9466301,2,198790,2022-07-01 16:15:44,1,5,237,7
84014,60208,9468430,2,198790,2022-07-05 08:25:16,1,5,233,7
84020,60213,9468430,2,198790,2022-07-05 09:08:25,1,5,233,7
84028,60500,9469047,2,198790,2022-07-07 17:00:41,1,5,231,7
84038,60518,9467197,2,198790,2022-07-07 21:30:56,1,5,230,7
84040,61225,9468430,2,198790,2022-07-15 14:30:15,1,5,223,7
84042,61291,9467188,2,198790,2022-07-16 11:43:01,1,5,222,7
84045,61789,9466220,2,198790,2022-07-21 14:12:15,1,5,217,7
84054,61810,9468430,2,198790,2022-07-21 15:57:05,1,5,217,7
84058,61924,9469047,2,198790,2022-07-22 22:13:31,1,5,215,7
84060,61938,9460188,2,198790,2022-07-23 12:25:53,1,5,215,7
84065,62242,9469235,2,198790,2022-07-27 14:08:50,1,5,211,7
84067,62286,9468430,2,198790,2022-07-28 07:33:12,1,5,210,7
84068,62547,9470489,2,198790,2022-08-01 09:59:49,1,5,206,8
84069,62572,9468301,2,198790,2022-08-01 13:15:06,1,5,206,8
84070,62636,9468430,2,198790,2022-08-02 11:36:22,1,5,205,8
84073,62789,9466848,2,198790,2022-08-03 19:14:36,1,5,204,8
84076,62839,9469237,2,198790,2022-08-04 12:17:27,1,5,203,8
84078,62846,9470489,2,198790,2022-08-04 14:01:27,1,5,203,8
84080,62898,9470489,2,198790,2022-08-04 16:45:56,1,5,203,8
84082,63012,9469143,2,198790,2022-08-05 17:35:36,1,5,202,8
84083,63367,9468018,2,198790,2022-08-09 16:59:36,1,5,198,8
84084,63523,9468430,2,198790,2022-08-11 12:43:24,1,5,196,8
84086,63568,9468018,2,198790,2022-08-11 15:51:32,1,5,196,8
84087,63582,9467769,2,198790,2022-08-11 17:12:32,1,5,196,8
84089,63599,9469091,2,198790,2022-08-11 20:23:07,1,5,196,8
84091,63689,9468430,2,198790,2022-08-12 17:14:01,1,5,195,8
84092,63705,9469091,2,198790,2022-08-12 18:03:28,1,5,195,8
84094,63759,9472839,2,198790,2022-08-13 16:46:50,1,5,194,8
84095,63804,9468430,2,198790,2022-08-14 14:19:24,1,5,193,8
84096,63853,9468430,2,198790,2022-08-15 13:31:06,1,5,192,8
84100,63902,9469047,2,198790,2022-08-15 17:41:04,1,5,192,8
84102,64079,9467419,2,198790,2022-08-17 14:11:20,1,5,190,8
84104,64230,9465599,2,198790,2022-08-18 19:42:49,1,5,189,8
84106,64249,9468430,2,198790,2022-08-19 10:37:37,1,5,188,8
84107,64256,9468430,2,198790,2022-08-19 11:52:42,1,5,188,8
84108,64303,9469263,2,198790,2022-08-19 15:37:46,1,5,188,8
84109,64306,9468430,2,198790,2022-08-19 16:10:41,1,5,188,8
84110,64333,9468430,2,198790,2022-08-19 17:06:28,1,5,188,8
84112,64514,9468430,2,198790,2022-08-22 14:48:44,1,5,185,8
84114,64516,9468430,2,198790,2022-08-22 15:07:49,1,5,185,8
84116,64522,9468018,2,198790,2022-08-22 15:24:16,1,5,185,8
84118,64536,9469047,2,198790,2022-08-22 16:29:30,1,5,185,8
84119,64574,9465928,2,198790,2022-08-23 10:00:43,1,5,184,8
84120,64622,9468349,2,198790,2022-08-23 14:03:13,1,5,184,8
84121,64625,9468349,2,198790,2022-08-23 14:07:29,1,5,184,8
84122,64626,9468349,2,198790,2022-08-23 14:11:04,1,5,184,8
84123,64679,9472839,2,198790,2022-08-23 18:11:52,1,5,184,8
84124,64827,9468430,2,198790,2022-08-25 07:31:51,1,5,182,8
84125,64931,9468430,2,198790,2022-08-25 16:29:08,1,5,182,8
84126,64937,9466787,2,198790,2022-08-25 16:59:16,1,5,182,8
84130,65110,9467419,2,198790,2022-08-27 10:32:47,1,5,180,8
84131,65243,9467780,2,198790,2022-08-29 15:24:41,1,5,178,8
84132,65296,9469024,2,198790,2022-08-30 12:24:14,1,5,177,8
84133,65333,9465838,2,198790,2022-08-30 18:56:39,1,5,177,8
84134,65422,9468139,2,198790,2022-08-31 15:41:33,1,5,176,8
84136,65495,9468349,2,198790,2022-09-01 12:01:11,1,5,175,9
84137,65758,9465838,2,198790,2022-09-05 08:21:34,1,5,171,9
84138,66032,9466428,2,198790,2022-09-07 14:15:46,1,5,169,9
84139,66703,9472894,2,198790,2022-09-14 10:38:20,1,5,162,9
84141,66934,9474073,2,198790,2022-09-15 17:23:51,1,5,161,9
84143,67170,9466787,2,198790,2022-09-19 08:41:45,1,5,157,9
84146,67199,9467419,2,198790,2022-09-19 11:12:46,1,5,157,9
84147,67218,9468425,2,198790,2022-09-19 13:14:51,1,5,157,9
84149,67516,9468430,2,198790,2022-09-22 13:50:52,1,5,154,9
84152,67517,9465826,2,198790,2022-09-22 13:52:37,1,5,154,9
84153,67591,9468018,2,198790,2022-09-23 12:59:13,1,5,153,9
84154,67731,9468999,2,198790,2022-09-25 10:47:15,1,5,151,9
84156,67885,9468430,2,198790,2022-09-27 12:40:46,1,5,149,9
84162,67912,9471648,2,198790,2022-09-27 15:02:35,1,5,149,9
84164,67942,9471648,2,198790,2022-09-27 16:39:43,1,5,149,9
84166,67944,9471648,2,198790,2022-09-27 16:51:56,1,5,149,9
84168,68546,9468999,2,198790,2022-10-03 14:58:43,1,5,143,10
84170,68853,9469151,2,198790,2022-10-06 09:44:16,1,5,140,10
84171,69217,9468999,2,198790,2022-10-10 10:23:01,1,5,136,10
84173,69878,9468018,2,198790,2022-10-17 07:44:12,1,5,129,10
84174,69916,9470931,2,198790,2022-10-17 12:37:56,1,5,129,10
84176,70224,9468301,2,198790,2022-10-19 14:24:55,1,5,127,10
84177,70336,9472260,2,198790,2022-10-20 12:43:57,1,5,126,10
84180,70632,9467327,2,198790,2022-10-23 16:43:50,1,5,123,10
84181,71461,9470489,2,198790,2022-11-02 09:59:36,1,5,113,11
84182,71578,9468430,2,198790,2022-11-03 11:44:41,1,5,112,11
84184,71645,9467930,2,198790,2022-11-03 17:44:36,1,5,112,11
84186,71842,9466488,2,198790,2022-11-06 10:52:13,1,5,109,11
84187,73114,9467327,2,198790,2022-11-16 15:28:40,1,5,99,11
84188,73239,9466595,2,198790,2022-11-17 14:44:39,1,5,98,11
84191,50519,9466692,1,376542,2022-02-28 08:02:47,1,4,360,2
84192,50532,9466877,1,108995,2022-02-28 13:12:01,1,5,360,2
84193,50547,9468965,1,769821,2022-02-28 16:11:21,1,3,360,2
84194,50594,9468430,13,1573,2022-03-01 17:27:30,0,-1,359,3
84196,50596,9468430,13,1573,2022-03-01 17:34:32,0,-1,359,3
84198,50657,9468430,1,110677,2022-03-02 14:40:33,1,4,358,3
84200,50664,9468430,1,110677,2022-03-02 16:19:31,1,4,358,3
84202,50757,9466507,1,110677,2022-03-04 15:12:58,1,4,356,3
84204,50895,9469129,1,110677,2022-03-09 10:46:10,1,4,351,3
84205,50953,9467419,1,110677,2022-03-10 12:46:34,1,4,350,3
84207,51352,9467426,1,110677,2022-03-17 13:21:55,1,4,343,3
84208,51436,9465097,1,110677,2022-03-18 15:51:41,1,4,342,3
84211,51628,9465667,1,110677,2022-03-24 14:13:58,1,4,336,3
84214,51641,9468430,1,110677,2022-03-24 16:09:40,1,4,336,3
84216,51900,9467304,1,110677,2022-03-29 16:15:46,1,4,331,3
84217,51960,9468430,1,110677,2022-03-30 14:17:06,1,4,330,3
84219,51969,9468430,1,110677,2022-03-30 15:15:47,1,4,330,3
84220,51979,9469214,1,110677,2022-03-30 16:39:51,1,4,330,3
84221,52077,9468430,1,110677,2022-04-01 10:20:45,1,4,328,4
84223,52234,9468430,1,110677,2022-04-04 10:27:42,1,4,325,4
84224,52383,9466835,1,110677,2022-04-05 15:58:38,1,4,324,4
84225,52481,9470406,1,110677,2022-04-06 14:50:14,1,4,323,4
84227,52486,9470406,1,110677,2022-04-06 15:14:00,1,4,323,4
84229,52537,9468430,1,110677,2022-04-07 08:06:11,1,4,322,4
84230,52562,9466640,1,110677,2022-04-07 11:09:03,1,4,322,4
84233,52768,9466046,1,110677,2022-04-08 16:24:54,1,4,321,4
84234,52929,9467419,1,110677,2022-04-11 13:07:32,1,4,318,4
84235,53210,9466309,1,110677,2022-04-13 18:49:18,1,4,316,4
84237,53267,9468430,1,110677,2022-04-14 12:41:17,1,4,315,4
84238,53336,9468430,1,110677,2022-04-14 17:36:31,1,4,315,4
84241,53384,9468430,1,110677,2022-04-15 10:00:06,1,4,314,4
84244,53429,9469060,1,110677,2022-04-15 13:44:45,1,4,314,4
84245,53433,9464249,1,110677,2022-04-15 13:57:21,1,4,314,4
84247,53446,9468430,1,110677,2022-04-15 15:51:55,1,4,314,4
84250,53456,9467819,1,110677,2022-04-15 17:00:55,1,4,314,4
84251,53466,9467314,1,110677,2022-04-15 17:42:45,1,4,314,4
84252,53477,9470806,1,110677,2022-04-15 23:18:12,1,4,313,4
84254,53493,9464568,1,110677,2022-04-16 10:48:47,1,4,313,4
84255,53494,9464568,1,110677,2022-04-16 10:54:34,1,4,313,4
84256,53519,9468430,1,110677,2022-04-16 13:12:02,1,4,313,4
84257,53525,9468430,1,110677,2022-04-16 13:54:28,1,4,313,4
84258,53726,9471681,1,110677,2022-04-18 16:07:43,1,4,311,4
84260,53759,9468430,1,110677,2022-04-18 17:47:49,1,4,311,4
84263,53903,9468430,1,110677,2022-04-19 16:14:42,1,4,310,4
84265,54190,9468430,1,110677,2022-04-23 13:03:46,1,4,306,4
84268,54192,9468430,1,110677,2022-04-23 13:10:58,1,4,306,4
84271,54294,9468430,1,110677,2022-04-25 11:55:53,1,4,304,4
84272,54369,9465810,1,110677,2022-04-26 14:59:55,1,4,303,4
84275,54497,9468430,1,110677,2022-04-28 11:30:02,1,4,301,4
84277,54526,9468430,1,110677,2022-04-28 16:25:31,1,4,301,4
84278,54565,9466800,1,110677,2022-04-29 12:24:43,1,4,300,4
84279,54566,9466800,1,110677,2022-04-29 12:31:00,1,4,300,4
84280,54609,9466557,1,110677,2022-04-30 10:38:13,1,4,299,4
84284,54660,9470902,1,110677,2022-05-01 14:14:51,1,4,298,5
84285,54996,9465947,1,110677,2022-05-06 13:33:57,1,4,293,5
84286,55170,9464478,1,110677,2022-05-10 15:48:32,1,4,289,5
84287,55598,9468430,1,110677,2022-05-17 16:10:07,1,4,282,5
84288,55806,9468430,1,110677,2022-05-19 18:55:26,1,4,280,5
84289,55807,9468430,1,110677,2022-05-19 19:02:10,1,4,280,5
84290,56279,9468430,1,110677,2022-05-26 14:52:36,1,4,273,5
84291,56354,9467819,1,110677,2022-05-27 13:47:24,1,4,272,5
84292,56478,9468430,1,110677,2022-05-30 11:32:58,1,4,269,5
84293,56760,9472454,1,110677,2022-06-02 04:53:43,1,4,266,6
84294,56799,9468430,1,110677,2022-06-02 11:15:03,1,4,266,6
84296,56920,9465815,1,110677,2022-06-02 17:57:39,1,4,266,6
84297,57102,9468317,1,110677,2022-06-06 10:49:20,1,4,262,6
84298,57122,9471137,1,110677,2022-06-06 13:06:07,1,4,262,6
84299,57132,9468430,1,110677,2022-06-06 14:07:55,1,4,262,6
84300,57137,9468430,1,110677,2022-06-06 14:24:40,1,4,262,6
84301,57167,9468430,1,110677,2022-06-06 17:40:36,1,4,262,6
84302,57279,9468430,1,110677,2022-06-07 18:07:33,1,4,261,6
84303,57389,9468430,1,110677,2022-06-08 17:29:23,1,4,260,6
84305,57539,9471233,1,110677,2022-06-09 18:29:57,1,4,259,6
84306,57567,9465051,1,110677,2022-06-10 10:42:30,1,4,258,6
84307,57679,9466213,1,110677,2022-06-10 18:08:39,1,4,258,6
84308,57754,9468353,1,110677,2022-06-11 15:58:09,1,4,257,6
84309,57758,9466213,1,110677,2022-06-11 16:19:16,1,4,257,6
84310,57805,9468430,1,110677,2022-06-12 13:54:42,1,4,256,6
84312,58053,9468430,1,110677,2022-06-14 14:18:48,1,4,254,6
84313,58066,9468430,1,110677,2022-06-14 15:25:14,1,4,254,6
84314,58098,9468430,1,110677,2022-06-14 17:28:51,1,4,254,6
84315,58109,9468430,1,110677,2022-06-14 18:48:35,1,4,254,6
84316,58132,9465863,1,110677,2022-06-15 10:50:38,1,4,253,6
84318,58146,9469179,1,110677,2022-06-15 11:33:33,1,4,253,6
84320,58448,9468430,1,110677,2022-06-17 13:25:40,1,4,251,6
84322,58722,9468430,1,110677,2022-06-20 13:56:57,1,4,248,6
84328,58798,9468430,1,110677,2022-06-20 18:09:14,1,4,248,6
84329,59603,9468430,1,110677,2022-06-28 16:26:57,1,4,240,6
84331,59668,9468430,1,110677,2022-06-29 10:57:16,1,4,239,6
84333,59691,9468430,1,110677,2022-06-29 13:34:07,1,4,239,6
84335,59723,9468430,1,110677,2022-06-29 15:19:21,1,4,239,6
84336,60062,9468430,1,110677,2022-07-03 09:39:49,1,4,235,7
84338,60086,9468430,1,110677,2022-07-03 17:25:43,1,4,235,7
84339,60195,9468430,1,110677,2022-07-04 18:45:28,1,4,234,7
84340,60484,9468430,1,110677,2022-07-07 16:04:50,1,4,231,7
84341,60493,9464395,1,110677,2022-07-07 15:59:48,1,4,231,7
84343,60782,9465815,1,110677,2022-07-11 17:13:00,1,4,227,7
84345,60872,9468430,1,110677,2022-07-12 15:05:58,1,4,226,7
84346,61104,9466557,1,110677,2022-07-14 13:24:22,1,4,224,7
84348,61152,9468430,1,110677,2022-07-14 18:27:48,1,4,224,7
84349,61420,9466787,1,110677,2022-07-18 13:17:44,1,4,220,7
84351,61691,9467419,1,110677,2022-07-20 16:12:27,1,4,218,7
84352,61693,9467419,1,110677,2022-07-20 16:17:56,1,4,218,7
84353,61916,9466787,1,110677,2022-07-22 18:54:49,1,4,216,7
84354,61964,9468113,1,110677,2022-07-23 15:51:55,1,4,215,7
84355,62152,9468430,1,110677,2022-07-26 14:10:59,1,4,212,7
84356,62194,9468430,1,110677,2022-07-26 18:16:19,1,4,212,7
84357,62195,9468430,1,110677,2022-07-26 18:20:48,1,4,212,7
84358,62264,9468430,1,110677,2022-07-27 16:03:18,1,4,211,7
84359,62418,9468430,1,110677,2022-07-29 13:29:08,1,4,209,7
84360,62611,9466230,1,110677,2022-08-01 18:12:03,1,4,206,8
84361,62653,9465479,1,110677,2022-08-02 13:32:36,1,4,205,8
84362,62681,9466202,1,110677,2022-08-02 16:19:35,1,4,205,8
84363,62763,9466046,1,110677,2022-08-03 16:02:58,1,4,204,8
84364,62975,9468430,1,110677,2022-08-05 14:35:41,1,4,202,8
84365,63035,9467255,1,110677,2022-08-05 20:28:38,1,4,202,8
84367,63078,9469222,1,110677,2022-08-06 13:14:00,1,4,201,8
84368,63486,9468430,1,110677,2022-08-10 19:46:08,1,4,197,8
84369,63546,9468430,1,110677,2022-08-11 14:14:58,1,4,196,8
84370,63549,9468430,1,110677,2022-08-11 14:18:36,1,4,196,8
84371,63799,9468430,1,110677,2022-08-14 13:37:30,1,4,193,8
84373,63926,9468430,1,110677,2022-08-16 08:48:20,1,4,191,8
84375,64221,9467020,1,110677,2022-08-18 17:55:06,1,4,189,8
84377,64349,9468430,1,110677,2022-08-19 18:36:44,1,4,188,8
84378,64357,9469798,1,110677,2022-08-19 23:37:08,1,4,187,8
84379,64358,9469798,1,110677,2022-08-19 23:48:12,1,4,187,8
84380,64393,9467145,1,110677,2022-08-20 12:40:40,1,4,187,8
84382,64490,9469098,1,110677,2022-08-22 11:08:55,1,4,185,8
84383,64526,9465838,1,110677,2022-08-22 15:39:16,1,4,185,8
84385,64621,9468430,1,110677,2022-08-23 14:02:49,1,4,184,8
84386,64627,9468430,1,110677,2022-08-23 14:18:14,1,4,184,8
84388,64722,9466471,1,110677,2022-08-24 11:28:01,1,4,183,8
84390,64743,9469303,1,110677,2022-08-24 12:57:38,1,4,183,8
84391,64941,9471258,1,110677,2022-08-25 17:28:30,1,4,182,8
84392,64978,9466557,1,110677,2022-08-26 09:47:22,1,4,181,8
84396,65244,9468430,1,110677,2022-08-29 15:35:16,1,4,178,8
84399,65247,9468430,1,110677,2022-08-29 16:24:42,1,4,178,8
84400,65381,9471784,1,110677,2022-08-31 11:49:50,1,4,176,8
84401,65388,9468430,1,110677,2022-08-31 13:16:04,1,4,176,8
84404,65447,9468430,1,110677,2022-08-31 17:51:46,1,4,176,8
84406,65560,9466055,1,110677,2022-09-01 19:42:47,1,4,175,9
84407,65620,9468430,1,110677,2022-09-02 15:29:58,1,4,174,9
84409,65625,9469098,1,110677,2022-09-02 15:42:06,1,4,174,9
84410,65831,9469086,1,110677,2022-09-05 15:48:40,1,4,171,9
84411,65834,9471447,1,110677,2022-09-05 16:31:18,1,4,171,9
84412,65993,9468430,1,110677,2022-09-07 10:44:35,1,4,169,9
84415,66025,9468430,1,110677,2022-09-07 13:43:19,1,4,169,9
84419,66752,9467843,1,110677,2022-09-14 14:27:56,1,4,162,9
84420,66939,9467531,1,110677,2022-09-15 18:19:00,1,4,161,9
84422,67726,9468425,1,110677,2022-09-24 17:36:35,1,4,152,9
84425,67819,9468430,1,110677,2022-09-26 15:47:01,1,4,150,9
84430,67847,9472846,1,110677,2022-09-26 22:34:31,1,4,149,9
84431,68194,9467020,1,110677,2022-09-29 14:31:50,1,4,147,9
84433,68223,9469263,1,110677,2022-09-29 16:52:14,1,4,147,9
84434,68514,9464888,1,110677,2022-10-03 12:38:55,1,4,143,10
84435,68578,9468430,1,110677,2022-10-03 18:16:15,1,4,143,10
84436,68621,9468430,1,110677,2022-10-04 11:56:17,1,4,142,10
84437,69171,9468430,1,110677,2022-10-09 08:41:33,1,4,137,10
84438,69302,9468430,1,110677,2022-10-10 17:09:27,1,4,136,10
84439,69320,9468430,1,110677,2022-10-10 19:07:34,1,4,136,10
84441,69368,9468430,1,110677,2022-10-11 11:59:41,1,4,135,10
84442,69546,9465984,1,110677,2022-10-12 17:53:51,1,4,134,10
84444,69710,9468430,1,110677,2022-10-14 14:09:26,1,4,132,10
84449,70294,9471668,1,110677,2022-10-19 21:38:49,1,4,126,10
84450,70427,9468430,1,110677,2022-10-21 13:38:31,1,4,125,10
84451,70517,9468430,1,110677,2022-10-22 11:00:08,1,4,124,10
84453,70545,9468349,1,110677,2022-10-22 14:32:10,1,4,124,10
84454,71063,9468430,1,110677,2022-10-28 15:01:41,1,4,118,10
84456,71095,9468430,1,110677,2022-10-28 17:53:29,1,4,118,10
84461,71100,9468107,1,110677,2022-10-28 18:27:40,1,4,118,10
84462,71158,9468430,1,110677,2022-10-29 14:12:39,1,4,117,10
84464,71163,9468430,1,110677,2022-10-29 14:56:33,1,4,117,10
84466,71215,9466650,1,110677,2022-10-30 13:13:14,1,4,116,10
84468,71236,9468430,1,110677,2022-10-30 17:11:20,1,4,116,10
84470,71596,9468430,1,110677,2022-11-03 13:19:34,1,4,112,11
84471,71705,9468430,1,110677,2022-11-04 13:31:26,1,4,111,11
